date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-07-12,3403.33,3499.1,3481.06,3403.33,96353568.0,73.53,2.16,3436.082,3421.482,3508.722,80128494.4,81427562.4,85347954.8
2018-07-11,3398.93,3427.57,3407.53,3375.14,72040952.0,-59.99,-1.73,3408.358,3415.729,3524.086,77175377.6,79384010.4,83849174.8
2018-07-10,3464.91,3474.14,3467.52,3437.27,69548824.0,8.34,0.24,3399.602,3420.902,3545.007,77798785.6,80329096.8,83907439.6
2018-07-09,3378.91,3459.32,3459.18,3378.91,76601544.0,94.06,2.79,3387.954,3427.261,3560.63,82944760.0,81872740.8,83865490.0
2018-07-06,3347.06,3396.25,3365.12,3295.73,86097584.0,22.68,0.68,3377.71,3437.391,3576.652,84494740.8,82200294.4,84202279.6
2018-07-05,3365.55,3398.49,3342.44,3330.71,81587984.0,-21.31,-0.63,3406.882,3461.769,3599.946,82726630.4,81102322.4,83910208.0
2018-07-04,3398.78,3418.33,3363.75,3359.09,75157992.0,-45.53,-1.33,3423.1,3486.822,3624.692,81592643.2,82334379.2,83486670.4
2018-07-03,3410.48,3422.04,3409.28,3319.29,95278696.0,1.32,0.04,3442.202,3513.991,3648.77,82859408.0,83490389.6,83663138.8
2018-07-02,3504.46,3506.9,3407.96,3383.5,84351448.0,-103.02,-2.93,3466.568,3535.175,3668.685,80800721.6,90033174.4,82730421.2
2018-06-29,3431.96,3512.38,3510.98,3425.22,77257032.0,87.45,2.55,3497.072,3569.722,3686.817,79905848.0,90146918.4,82403939.6
2018-06-28,3434.94,3477.06,3423.53,3416.95,75918048.0,-35.73,-1.03,3516.656,3595.961,3701.387,79478014.4,89268347.2,83174432.4
2018-06-27,3525.13,3537.66,3459.26,3441.78,81491816.0,-71.85,-2.04,3550.544,3632.442,3716.379,83076115.2,88314339.2,83774194.4
2018-06-26,3521.59,3541.78,3531.11,3478.21,84985264.0,-29.37,-0.82,3585.78,3669.111,3733.616,84121371.2,87485782.4,83777236.8
2018-06-25,3625.8,3631.03,3560.48,3559.03,79877080.0,-48.42,-1.34,3603.782,3693.998,3748.724,99265627.2,85858239.2,83104030.0
2018-06-22,3567.89,3609.08,3608.9,3542.46,75117864.0,15.93,0.44,3642.372,3715.912,3761.525,100387988.8,86204264.8,82651995.2
2018-06-21,3633.56,3673.56,3592.97,3589.49,93908552.0,-42.47,-1.17,3675.266,3738.123,3772.441,99058680.0,86718093.6,82313353.2
2018-06-20,3602.55,3649.34,3635.44,3578.17,86718096.0,14.32,0.4,3714.34,3762.561,3785.521,93552563.2,84638961.6,81804041.6
2018-06-19,3702.67,3712.82,3621.12,3583.02,160706544.0,-132.31,-3.52,3752.442,3783.549,3799.06,90850193.6,83835888.0,81236575.6
2018-06-15,3763.04,3780.34,3753.43,3737.43,85488888.0,-19.94,-0.53,3784.214,3802.195,3814.066,72450851.2,75427668.0,77833335.6
2018-06-14,3774.64,3808.16,3773.37,3759.25,68471320.0,-14.97,-0.4,3789.452,3803.911,3821.547,72020540.8,74660960.8,77189588.8
2018-06-13,3814.62,3817.45,3788.34,3782.07,66377968.0,-37.61,-0.98,3800.98,3806.812,3826.081,74377507.2,77080517.6,76717529.0
2018-06-12,3783.19,3830.47,3825.95,3765.26,73206248.0,45.97,1.22,3810.782,3800.315,3831.306,75725360.0,79234049.6,76994313.0
2018-06-11,3770.21,3792.55,3779.98,3756.51,68709832.0,0.36,0.01,3814.656,3798.121,3836.214,76821582.4,80068691.2,77136478.6
2018-06-08,3819.45,3819.46,3779.62,3759.27,83337336.0,-51.39,-1.34,3820.176,3803.449,3842.679,78404484.8,80349820.8,77799787.0
2018-06-07,3846.94,3859.85,3831.01,3827.69,80256152.0,-6.34,-0.17,3818.37,3807.137,3847.34,77301380.8,79099725.6,77300750.6
2018-06-06,3839.68,3848.33,3837.35,3830.9,73117232.0,-7.97,-0.21,3812.644,3806.758,3850.443,79783528.0,77908612.8,76821333.4
2018-06-05,3811.29,3845.56,3845.32,3800.93,78687360.0,37.74,0.99,3789.848,3808.481,3852.156,82742739.2,78969121.6,76501120.0
2018-06-04,3785.19,3813.41,3807.58,3776.62,76624344.0,36.99,0.98,3781.586,3814.57,3853.824,83315800.0,78637263.2,77277510.0
2018-06-01,3789.67,3802.54,3770.59,3753.84,77821816.0,-31.79,-0.84,3786.722,3825.936,3855.155,82295156.8,80239003.2,77810602.4
2018-05-31,3749.3,3804.79,3802.38,3742.53,92666888.0,79.01,2.12,3795.904,3839.183,3855.355,80898070.4,79718216.8,77497226.0
2018-05-30,3755.18,3767.89,3723.37,3722.07,87913288.0,-80.64,-2.12,3800.872,3845.35,3854.886,76033697.6,76354540.4,77561937.2
2018-05-29,3824.19,3841.78,3804.01,3800.67,81552664.0,-29.25,-0.76,3827.114,3862.297,3856.9,75195504.0,74754576.4,77331324.4
2018-05-28,3816.26,3846.55,3833.26,3799.32,71521128.0,16.76,0.44,3847.554,3874.306,3854.544,73958726.4,74204266.0,77730277.6
2018-05-25,3823.74,3841.12,3816.5,3804.13,70836384.0,-10.72,-0.28,3865.15,3881.909,3850.655,78182849.6,75249753.2,78511753.2
2018-05-24,3853.29,3859.1,3827.22,3823.92,68345024.0,-27.36,-0.71,3882.462,3887.543,3851.265,78538363.2,75501775.6,78878564.4
2018-05-23,3898.27,3898.27,3854.58,3854.58,83722320.0,-51.63,-1.32,3889.828,3894.127,3852.079,76675383.2,75734054.0,81172289.2
2018-05-22,3918.82,3918.82,3906.21,3881.17,75368776.0,-15.03,-0.38,3897.48,3895.831,3847.666,74313648.8,74033118.4,81503988.0
2018-05-21,3925.54,3937.46,3921.24,3913.6,92641744.0,18.18,0.47,3901.058,3893.078,3840.398,74449805.6,75917756.8,82699695.2
2018-05-18,3860.16,3903.06,3903.06,3841.9,72613952.0,39.01,1.01,3898.668,3884.373,3834.928,72316656.8,75382201.6,83020310.8
2018-05-17,3895.49,3899.51,3864.05,3858.85,59030124.0,-28.79,-0.74,3892.624,3871.527,3828.089,72465188.0,75276235.2,84723448.4
2018-05-16,3909.82,3923.34,3892.84,3889.19,71913648.0,-31.26,-0.8,3898.426,3864.422,3822.319,74792724.8,78769334.0,86302481.8
2018-05-15,3920.14,3924.34,3924.1,3892.92,76049560.0,14.81,0.38,3894.182,3851.503,3818.12,73752588.0,79908072.4,87667687.8
2018-05-14,3886.87,3919.3,3909.29,3886.87,81976000.0,36.45,0.94,3885.098,3834.781,3815.472,77385708.0,81256289.2,87442419.8
2018-05-11,3902.15,3903.34,3872.84,3871.95,73356608.0,-20.22,-0.52,3870.078,3819.401,3814.939,78447746.4,81773753.2,87478594.2
2018-05-10,3882.84,3894.49,3893.06,3867.31,70667808.0,21.44,0.55,3850.43,3814.987,3818.214,78087282.4,82255353.2,89407415.0
2018-05-09,3876.13,3878.94,3871.62,3855.74,66712964.0,-7.06,-0.18,3830.418,3810.03,3819.92,82745943.2,86610524.4,91182711.0
2018-05-08,3834.61,3892.07,3878.68,3833.73,94215160.0,44.49,1.16,3808.824,3799.501,3818.985,86063556.8,88974857.6,92052336.0
2018-05-07,3782.54,3834.59,3834.19,3776.03,87286192.0,59.59,1.58,3784.464,3787.718,3817.794,85126870.4,89481633.6,91778108.8
2018-05-04,3784.32,3801.52,3774.6,3770.94,71554288.0,-18.4,-0.48,3768.724,3785.483,3819.209,85099760.0,90658420.0,92170668.0
2018-05-03,3756.17,3797.53,3793.0,3732.37,93961112.0,29.35,0.78,3779.544,3784.651,3824.825,86423424.0,94170661.6,94155087.2
2018-05-02,3769.93,3787.3,3763.65,3744.55,83301032.0,6.77,0.18,3789.642,3780.215,3830.1,90475105.6,93835629.6,94332645.2
2018-04-27,3771.04,3776.98,3756.88,3714.64,89531728.0,1.39,0.04,3790.178,3784.736,3836.62,91886158.4,95427303.2,95999046.8
2018-04-26,3823.39,3828.71,3755.49,3744.89,87150640.0,-73.21,-1.91,3790.972,3796.162,3840.912,93836396.8,93628550.4,96597205.6
2018-04-25,3824.59,3838.69,3828.7,3817.03,78172608.0,-14.79,-0.39,3802.242,3810.477,3848.801,96217080.0,93183435.2,97924709.2
2018-04-24,3769.88,3854.43,3843.49,3769.88,114219520.0,77.16,2.05,3789.758,3821.441,3851.36,101917899.2,96559476.8,99773034.8
2018-04-23,3754.69,3787.4,3766.33,3735.18,90356296.0,5.48,0.15,3770.788,3829.809,3854.433,97196153.6,95754897.6,103066081.2
2018-04-20,3801.21,3815.44,3760.85,3750.1,99282920.0,-50.99,-1.34,3779.294,3838.469,3867.134,98968448.0,95129814.4,103003029.6
2018-04-19,3774.78,3824.03,3811.84,3767.8,99054056.0,45.56,1.21,3801.352,3847.87,3882.144,93420704.0,94074584.0,102919358.4
2018-04-18,3785.31,3789.66,3766.28,3708.11,106676704.0,17.64,0.47,3818.712,3852.934,3895.437,90149790.4,93682916.0,101996919.6
2018-04-17,3812.87,3822.63,3748.64,3745.44,90610792.0,-60.22,-1.58,3853.124,3864.998,3910.835,91201054.4,94139512.8,100738228.4
2018-04-16,3862.47,3869.16,3808.86,3789.61,99217768.0,-62.28,-1.61,3888.83,3879.984,3926.224,94313641.6,94829660.8,100452498.4
2018-04-13,3920.74,3929.95,3871.14,3866.19,71544200.0,-27.5,-0.7,3897.644,3888.503,3940.589,91291180.8,96570790.4,99899668.0
2018-04-12,3935.67,3937.78,3898.64,3896.18,82699488.0,-39.7,-1.01,3894.388,3885.661,3950.699,94728464.0,99565860.8,101273128.4
2018-04-11,3934.17,3958.71,3938.34,3924.96,111933024.0,11.17,0.28,3887.156,3887.124,3960.33,97216041.6,102665983.2,102726475.2
2018-04-10,3860.72,3927.42,3927.17,3851.8,106173728.0,74.24,1.93,3876.872,3881.279,3969.796,97077971.2,102986592.8,104175160.8
2018-04-09,3851.95,3870.67,3852.93,3827.41,84105464.0,-1.93,-0.05,3871.138,3879.056,3978.881,95345680.0,110377264.8,104551564.8
2018-04-04,3873.63,3898.61,3854.86,3852.5,88730616.0,-7.62,-0.2,3879.362,3895.798,3990.115,101850400.0,110876244.8,104904082.4
2018-04-03,3850.15,3878.15,3862.48,3839.93,95137376.0,-24.44,-0.63,3876.934,3916.417,3999.204,104403257.6,111764132.8,105815172.8
2018-04-02,3897.01,3937.02,3886.92,3882.89,111242672.0,-11.58,-0.3,3887.092,3937.939,4009.408,108115924.8,110310923.2,107996426.4
2018-03-30,3893.75,3915.35,3898.5,3879.21,97512272.0,4.45,0.11,3885.686,3956.672,4015.967,108895214.4,107336944.0,106831920.0
2018-03-29,3854.59,3913.96,3894.05,3794.26,116629064.0,51.33,1.34,3886.974,3972.464,4021.865,125408849.6,106075336.0,106764556.4
2018-03-28,3865.05,3907.28,3842.72,3835.88,101494904.0,-70.55,-1.8,3912.234,3992.675,4029.617,119902089.6,103228545.6,106443095.6
2018-03-27,3927.49,3936.78,3913.27,3881.87,113700712.0,33.38,0.86,3955.9,4015.737,4038.663,119125008.0,102980396.0,106835530.0
2018-03-26,3862.69,3883.9,3879.89,3829.92,115139120.0,-25.05,-0.64,3988.786,4033.535,4045.949,112505921.6,102786967.2,107447218.0
2018-03-23,3896.74,3928.51,3904.94,3834.94,180080448.0,-115.41,-2.87,4027.658,4058.313,4057.875,105778673.6,105363728.8,108584312.4
2018-03-22,4062.07,4072.38,4020.35,4003.72,89095264.0,-40.7,-1.0,4057.954,4078.706,4066.183,86741822.4,98725864.8,104553227.2
2018-03-21,4097.02,4110.12,4061.05,4046.24,97609496.0,-16.65,-0.41,4073.116,4084.431,4067.802,86555001.6,98931920.0,105389042.4
2018-03-20,4045.74,4080.19,4077.7,4040.31,80605280.0,3.45,0.09,4075.574,4081.991,4063.097,86835784.0,99866212.8,104062634.4
2018-03-19,4054.62,4074.52,4074.25,4033.52,81502880.0,17.83,0.44,4078.284,4080.877,4055.994,93068012.8,105681929.6,105660664.4
2018-03-16,4096.89,4110.05,4056.42,4055.82,84896192.0,-39.74,-0.97,4088.968,4075.262,4046.786,104948784.0,106326896.0,107394652.4
2018-03-15,4058.71,4098.99,4096.16,4058.71,88161160.0,22.82,0.56,4099.458,4071.266,4035.998,110709907.2,107453776.8,113467334.0
2018-03-14,4076.06,4089.09,4073.34,4066.49,99013408.0,-17.91,-0.44,4095.746,4066.559,4031.792,111308838.4,109657645.6,117022775.2
2018-03-13,4124.33,4130.28,4091.25,4087.56,111766424.0,-36.42,-0.88,4088.408,4061.589,4030.65,112896641.6,110690664.0,122228480.0
2018-03-12,4130.71,4139.53,4127.67,4112.77,140906736.0,18.8,0.46,4083.47,4058.362,4033.532,118295846.4,112107468.8,127385681.2
2018-03-09,4088.07,4110.67,4108.87,4076.45,113701808.0,31.27,0.77,4061.556,4057.437,4040.856,107705008.0,111804896.0,128407734.0
2018-03-08,4038.95,4078.23,4077.6,4029.71,91155816.0,40.95,1.01,4043.074,4053.659,4048.974,104197646.4,110380589.6,130025985.2
2018-03-07,4063.5,4089.7,4036.65,4027.94,106952424.0,-29.91,-0.74,4037.372,4051.172,4057.389,108006452.8,111846164.8,134968340.8
2018-03-06,4034.99,4067.55,4066.56,3998.93,138762448.0,48.46,1.21,4034.77,4044.203,4069.352,108484686.4,108259056.0,136881227.6
2018-03-05,4021.66,4042.83,4018.1,3995.87,87952544.0,1.64,0.04,4033.254,4031.11,4078.829,105919091.2,105639399.2,136894841.2
2018-03-02,4014.95,4044.42,4016.46,4006.94,96165000.0,-32.63,-0.81,4053.318,4018.31,4093.025,115904784.0,108462408.8,142052231.6
2018-03-01,3994.87,4061.03,4049.09,3986.89,110199848.0,25.45,0.63,4064.244,4000.729,4111.267,116563532.8,119480891.2,146105344.0
2018-02-28,4016.79,4051.71,4023.64,3991.71,109343592.0,-35.34,-0.87,4064.972,3997.025,4127.066,115685876.8,124387904.8,150364098.8
2018-02-27,4120.87,4120.87,4058.98,4051.81,125934472.0,-59.44,-1.44,4053.636,3999.711,4145.379,108033425.6,133766296.0,155887863.2
2018-02-26,4093.4,4128.74,4118.42,4048.98,137881008.0,47.33,1.16,4028.966,4008.702,4161.56,105359707.2,142663893.6,159684518.8
2018-02-23,4061.75,4085.2,4071.09,4035.23,99458744.0,18.36,0.45,3983.302,4024.275,4172.469,101020033.6,145010572.0,161522628.4
2018-02-22,4020.97,4058.79,4052.73,4009.92,105811568.0,85.77,2.16,3937.214,4044.289,4183.185,122398249.6,149671380.8,167024220.0
2018-02-14,3945.09,3971.4,3966.96,3923.13,71081336.0,31.33,0.8,3929.078,4063.606,4194.119,133089932.8,158090516.8,170335283.2
2018-02-13,3925.6,3986.98,3935.63,3925.6,112565880.0,45.53,1.17,3945.786,4094.5,4208.177,159499166.4,165503399.2,177496768.4
2018-02-12,3846.27,3907.84,3890.1,3828.07,116182640.0,49.45,1.29,3988.438,4126.547,4224.319,179968080.0,168150283.2,179943222.4
2018-02-09,3896.17,3911.29,3840.65,3759.15,206349824.0,-171.4,-4.27,4065.248,4167.739,4241.076,189001110.4,175642054.4,182679484.8
2018-02-08,4022.88,4071.67,4012.05,3974.68,159269984.0,-38.45,-0.95,4151.364,4221.804,4260.294,176944512.0,172729796.8,177929733.6
2018-02-07,4205.74,4212.57,4050.5,4048.42,203127504.0,-98.39,-2.37,4198.134,4257.107,4269.971,183091100.8,176340292.8,176045161.2
2018-02-06,4182.33,4211.52,4148.89,4131.56,214910448.0,-125.26,-2.93,4243.214,4291.046,4277.836,171507632.0,178009430.4,173444869.2
2018-02-05,4204.46,4274.15,4274.15,4200.14,161347792.0,2.92,0.07,4264.656,4314.418,4279.857,156332486.4,176705144.0,169651062.0
2018-02-02,4213.94,4271.76,4271.23,4181.78,146066832.0,25.33,0.6,4270.23,4320.663,4274.157,162282998.4,178034684.8,170277555.6
2018-02-01,4276.34,4287.39,4245.9,4214.29,190002928.0,-30.0,-0.7,4292.244,4322.08,4267.533,168515081.6,184377059.2,170424707.6
2018-01-31,4234.11,4287.86,4275.9,4232.77,145210160.0,19.8,0.47,4316.08,4324.632,4261.679,169589484.8,182580049.6,167651750.8
2018-01-30,4286.68,4308.51,4256.1,4251.57,139034720.0,-45.92,-1.07,4338.878,4321.854,4253.453,184511228.8,189490137.6,167983854.0
2018-01-29,4387.06,4395.91,4302.02,4287.11,191100352.0,-79.28,-1.81,4364.18,4322.091,4245.018,197077801.6,191736161.6,168378890.0
2018-01-26,4352.22,4403.34,4381.3,4351.49,177227248.0,16.22,0.37,4371.096,4314.413,4231.46,193786371.2,189716915.2,163348206.4
2018-01-25,4381.98,4392.2,4365.08,4336.24,195374944.0,-24.81,-0.56,4351.916,4298.783,4213.34,200239036.8,183129670.4,160413988.4
2018-01-24,4389.45,4397.82,4389.89,4349.09,219818880.0,7.28,0.17,4333.184,4282.834,4194.646,195570614.4,175750029.6,155902920.0
2018-01-23,4346.89,4383.57,4382.61,4346.79,201867584.0,46.01,1.06,4304.83,4264.626,4177.833,194469046.4,168880308.0,149467915.2
2018-01-22,4276.48,4338.48,4336.6,4275.9,174643200.0,51.2,1.2,4280.002,4245.295,4160.779,186394521.6,162596980.0,143970884.0
2018-01-19,4281.94,4316.57,4285.4,4269.62,209490576.0,13.98,0.33,4257.73,4227.651,4146.679,185647459.2,162520426.4,138912408.4
2018-01-18,4259.38,4292.64,4271.42,4246.68,172032832.0,23.3,0.55,4245.65,4212.986,4135.802,166020304.0,156472356.0,133279684.0
2018-01-17,4261.78,4283.34,4248.12,4230.54,214311040.0,-10.35,-0.24,4232.484,4198.725,4123.755,155929444.8,152723452.0,129208267.6
2018-01-16,4215.62,4260.21,4258.47,4213.13,161494960.0,33.23,0.79,4224.422,4185.052,4113.116,143291569.6,146477570.4,122369164.8
2018-01-15,4229.84,4262.93,4225.24,4216.36,170907888.0,0.24,0.01,4210.588,4167.945,4099.457,138799438.4,145021618.4,118187085.6
2018-01-12,4205.14,4227.39,4225.0,4199.03,111354800.0,19.41,0.46,4197.572,4148.506,4087.238,139393393.6,136979497.6,114093910.4
2018-01-11,4197.11,4211.8,4205.59,4181.96,121578536.0,-2.22,-0.05,4180.322,4127.896,4077.295,146924408.0,137698306.4,112564613.6
2018-01-10,4187.2,4211.05,4207.81,4175.14,151121664.0,18.51,0.44,4164.966,4106.458,4069.52,149517459.2,136055810.4,110362993.6
2018-01-09,4157.54,4191.28,4189.3,4153.5,139034304.0,29.14,0.7,4145.682,4091.039,4059.931,149663571.2,130055522.4,107023846.4
2018-01-08,4140.85,4166.32,4160.16,4127.31,173877664.0,21.41,0.52,4125.302,4076.263,4053.941,151243798.4,125344788.0,104929578.8
2018-01-05,4133.34,4151.28,4138.75,4123.28,149009872.0,9.94,0.24,4099.44,4065.707,4046.102,134565601.6,115304390.4,100699838.4
2018-01-04,4114.12,4137.64,4128.81,4105.89,134543792.0,17.42,0.42,4075.47,4058.617,4037.717,128472204.8,110087012.0,97762047.2
2018-01-03,4091.46,4140.05,4111.39,4088.73,151852224.0,23.99,0.59,4047.95,4048.785,4032.068,122594161.6,105693083.2,96499168.0
2018-01-02,4045.21,4087.78,4087.4,4045.21,146935440.0,56.55,1.4,4036.396,4041.179,4028.507,110447473.6,98260759.2,96610910.4
2017-12-29,4022.88,4043.14,4030.85,4012.87,90486680.0,11.95,0.3,4027.224,4030.968,4025.08,99445777.6,91352552.8,94396499.2
2017-12-28,3993.0,4036.7,4018.9,3980.24,118542888.0,27.69,0.69,4031.974,4025.969,4023.444,96043179.2,91208323.2,94741510.8
2017-12-27,4045.28,4047.74,3991.21,3986.74,105153576.0,-62.41,-1.54,4041.764,4026.694,4022.804,91701819.2,87430920.8,94213534.0
2017-12-26,4040.62,4056.86,4053.62,4015.3,91118784.0,12.08,0.3,4049.62,4032.582,4025.931,88792004.8,84670176.8,95183537.6
2017-12-25,4057.42,4086.93,4041.54,4026.45,91926960.0,-13.06,-0.32,4045.962,4028.822,4026.041,86074044.8,83992170.4,95730503.2
2017-12-22,4064.91,4076.8,4054.6,4048.49,73473688.0,-13.25,-0.33,4034.712,4031.618,4026.462,83259328.0,84514369.6,98306919.2
2017-12-21,4023.08,4080.78,4067.85,4014.65,96836088.0,37.36,0.93,4019.964,4026.496,4028.942,86373467.2,86095286.4,101176136.4
2017-12-20,4036.02,4044.85,4030.49,4015.63,90604504.0,-4.84,-0.12,4011.624,4016.817,4030.669,83160022.4,85437082.4,105241693.6
2017-12-19,3985.82,4035.63,4035.33,3985.82,77528984.0,50.04,1.26,4015.544,4015.35,4040.523,80548348.8,87305252.8,110035318.0
2017-12-18,3983.3,4008.07,3985.29,3967.93,77853376.0,4.43,0.11,4011.682,4015.834,4049.642,81910296.0,94961061.6,115176409.6
2017-12-15,4018.73,4020.27,3980.86,3974.93,89044384.0,-45.29,-1.12,4028.524,4019.191,4057.569,85769411.2,97440445.6,118156104.0
2017-12-14,4050.9,4057.62,4026.15,4013.85,80768864.0,-23.94,-0.59,4033.028,4020.919,4064.568,85817105.6,98274698.4,123293091.2
2017-12-13,4013.83,4052.69,4050.09,4004.74,77546136.0,34.07,0.85,4022.01,4018.914,4068.511,87714142.4,100996147.2,125323868.8
2017-12-12,4068.51,4070.15,4016.02,4015.45,84338720.0,-53.48,-1.31,4015.156,4019.28,4069.69,94062156.8,105696898.4,127478346.8
2017-12-11,4006.88,4069.5,4069.5,4005.27,97148952.0,66.12,1.65,4019.986,4023.26,4073.857,108011827.2,107468836.0,130423257.2
2017-12-08,3962.83,4014.14,4003.38,3955.44,89282856.0,32.32,0.81,4009.858,4021.305,4076.785,109111480.0,112099468.8,133138125.6
2017-12-07,4003.58,4017.95,3971.06,3955.99,90254048.0,-44.76,-1.11,4008.81,4031.387,4082.212,110732291.2,116256986.4,135764841.2
2017-12-06,4027.12,4031.75,4015.82,3964.81,109286208.0,-24.35,-0.6,4015.818,4044.521,4087.454,114278152.0,125046304.8,137304955.6
2017-12-05,4007.94,4045.93,4040.17,4006.54,154087072.0,21.31,0.53,4023.404,4065.696,4089.063,117331640.0,132765383.2,139382030.8
2017-12-04,3989.05,4032.99,4018.86,3982.32,102647216.0,20.72,0.52,4026.534,4083.449,4089.767,106925844.8,135391757.6,139283510.8
2017-12-01,4003.56,4027.11,3998.14,3984.38,97386912.0,-7.96,-0.2,4032.752,4095.946,4089.869,115087457.6,138871762.4,140255208.0
2017-11-30,4034.01,4052.8,4006.1,3988.0,107983352.0,-47.65,-1.18,4053.964,4108.217,4089.597,121781681.6,148311484.0,141856084.4
2017-11-29,4061.35,4069.24,4053.75,4004.69,124553648.0,-2.07,-0.05,4073.224,4118.108,4089.148,135814457.6,149651590.4,142761946.0
2017-11-28,4034.21,4056.48,4055.82,4010.3,102058096.0,5.87,0.14,4107.988,4120.1,4086.292,148199126.4,149259795.2,143055132.4
2017-11-27,4088.93,4088.93,4049.95,4037.15,143455280.0,-54.25,-1.32,4140.364,4124.453,4083.837,163857670.4,153377678.4,143411166.4
2017-11-24,4089.47,4116.59,4104.2,4057.49,130858032.0,1.8,0.04,4159.14,4132.265,4081.825,162656067.2,154176782.4,144107782.4
2017-11-23,4213.38,4214.19,4102.4,4086.9,178147232.0,-125.17,-2.96,4162.47,4133.036,4077.714,174841286.4,155272696.0,143898523.2
2017-11-22,4228.37,4260.64,4227.57,4191.15,186476992.0,9.87,0.23,4162.992,4130.386,4072.273,163488723.2,149563606.4,141485934.8
2017-11-21,4131.85,4220.26,4217.7,4129.98,180350816.0,73.87,1.78,4132.212,4112.43,4059.742,150320464.0,145998678.4,136572358.0
2017-11-20,4093.73,4144.51,4143.83,4060.96,137447264.0,22.98,0.56,4108.542,4096.085,4046.827,142897686.4,143175264.0,132207724.8
2017-11-17,4094.08,4122.38,4120.85,4081.37,191784128.0,15.84,0.39,4105.39,4083.791,4036.175,145697497.6,141638653.6,129409610.4
2017-11-16,4063.49,4107.62,4105.01,4062.27,121384416.0,31.34,0.77,4103.602,4070.976,4026.475,135704105.6,135400684.8,123469412.8
2017-11-15,4084.21,4102.81,4073.67,4055.72,120635696.0,-25.68,-0.63,4097.78,4060.188,4017.787,135638489.6,135872301.6,122726554.8
2017-11-14,4129.27,4133.55,4099.35,4086.89,143236928.0,-28.72,-0.7,4092.648,4052.483,4011.312,141676892.8,136850469.6,121743262.0
2017-11-13,4115.55,4137.65,4128.07,4115.55,151446320.0,16.16,0.39,4083.628,4043.22,4001.998,143452841.6,133444654.4,118693477.2
2017-11-10,4070.28,4116.71,4111.91,4067.66,141817168.0,36.01,0.88,4062.192,4031.385,3991.267,137579809.6,134038782.4,117188912.8
2017-11-09,4043.07,4076.61,4075.9,4038.4,121056336.0,27.89,0.69,4038.35,4022.391,3981.721,135097264.0,132524350.4,114605157.6
2017-11-08,4051.49,4089.15,4048.01,4040.58,150827712.0,-6.24,-0.15,4022.596,4014.159,3973.574,136106113.6,133408263.2,113269387.2
2017-11-07,4022.4,4064.22,4054.25,4021.36,152116672.0,33.36,0.83,4012.318,4007.053,3966.308,132024046.4,127146037.6,110948909.2
2017-11-06,3989.18,4021.64,4020.89,3975.41,122081160.0,28.19,0.71,4002.812,3997.568,3958.088,123436467.2,121240185.6,108969704.8
2017-11-03,3992.35,3999.34,3992.7,3963.03,129404440.0,-4.43,-0.11,4000.578,3988.559,3951.154,130497755.2,117180567.2,109642439.6
2017-11-02,3994.09,3999.23,3997.13,3971.38,126100584.0,0.51,0.01,4006.432,3981.974,3943.344,129951436.8,111538140.8,107837519.2
2017-11-01,4007.91,4032.46,3996.62,3991.32,130417376.0,-10.1,-0.25,4005.722,3975.386,3934.615,130710412.8,109580808.0,106209693.6
2017-10-31,3995.39,4009.28,4006.72,3983.26,109178776.0,-3.0,-0.07,4001.788,3970.14,3925.844,122268028.8,106636054.4,103971615.6
2017-10-30,4022.16,4033.34,4009.72,3960.27,157387600.0,-12.25,-0.3,3992.324,3960.775,3916.547,119043904.0,103942300.0,102606147.2
2017-10-27,3992.55,4024.46,4021.97,3991.35,126672848.0,28.39,0.71,3976.54,3951.148,3906.95,103863379.2,100339043.2,99934216.0
2017-10-26,3980.05,4013.6,3993.58,3973.55,129895464.0,16.63,0.42,3957.516,3941.051,3897.738,93124844.8,96685964.8,98631564.0
2017-10-25,3958.17,3978.09,3976.95,3954.0,88205456.0,17.55,0.44,3945.05,3932.988,3889.95,88451203.2,93130511.2,97691700.4
2017-10-24,3926.23,3959.5,3959.4,3922.03,93058152.0,28.6,0.73,3938.492,3925.562,3883.225,91004080.0,94751780.8,98337904.8
2017-10-23,3930.89,3936.27,3930.8,3920.66,81484976.0,3.95,0.1,3929.226,3918.608,3876.861,88840696.0,96699224.0,99306646.8
2017-10-20,3918.53,3928.96,3926.85,3910.2,72980176.0,-4.4,-0.11,3925.756,3913.749,3872.478,96814707.2,102104312.0,101129118.4
2017-10-19,3940.58,3944.03,3931.25,3923.65,106527256.0,-12.91,-0.33,3924.586,3904.714,3867.7,100247084.8,104136897.6,103601459.6
2017-10-18,3914.82,3944.41,3944.16,3914.82,100969840.0,31.09,0.8,3920.926,3893.843,3862.636,97809819.2,102838579.2,104043026.0
2017-10-17,3910.79,3924.61,3913.07,3900.48,82241232.0,-0.38,-0.01,3912.632,3881.547,3857.558,98499481.6,101307176.8,103765073.2
2017-10-16,3926.28,3947.42,3913.45,3913.32,121355032.0,-7.55,-0.19,3907.99,3872.318,3853.801,104557752.0,101269994.4,106862523.6
2017-10-13,3912.97,3927.17,3921.0,3908.89,90142064.0,8.05,0.21,3901.742,3862.752,3849.411,107393916.8,99529388.8,106988972.0
2017-10-12,3902.02,3917.44,3912.95,3897.55,94340928.0,10.26,0.26,3884.842,3854.425,3844.661,108026710.4,100577163.2,107783694.0
2017-10-11,3886.82,3913.07,3902.69,3885.5,104418152.0,12.83,0.33,3866.76,3846.912,3840.507,107867339.2,102252889.6,109260856.8
